Room_ID,Temperature,Humidity,Smoke,Timestamp
101,22.0,75.0,297.0,2025-02-13 01:03:54
101,22.0,75.0,297.0,2025-02-13 01:03:54
101,22.0,75.0,302.0,2025-02-13 01:03:54
101,22.0,75.0,302.0,2025-02-13 01:03:54
101,22.0,75.0,302.0,2025-02-13 01:03:56
101,22.0,75.0,302.0,2025-02-13 01:03:56
101,22.0,75.0,302.0,2025-02-13 01:03:56
101,22.0,75.0,302.0,2025-02-13 01:03:56
101,22.0,75.0,308.0,2025-02-13 01:03:56
101,22.0,75.0,308.0,2025-02-13 01:03:56
101,22.0,75.0,308.0,2025-02-13 01:03:58
101,22.0,75.0,308.0,2025-02-13 01:03:58
101,22.0,75.0,308.0,2025-02-13 01:03:58
101,22.0,75.0,308.0,2025-02-13 01:03:58
101,22.0,75.0,299.0,2025-02-13 01:03:58
101,22.0,75.0,299.0,2025-02-13 01:04:00
101,22.0,75.0,299.0,2025-02-13 01:04:00
101,22.0,75.0,299.0,2025-02-13 01:04:00
101,22.0,75.0,299.0,2025-02-13 01:04:00
101,22.0,75.0,301.0,2025-02-13 01:04:01
101,22.0,75.0,301.0,2025-02-13 01:04:03
101,22.0,75.0,301.0,2025-02-13 01:04:03
101,22.0,75.0,301.0,2025-02-13 01:04:03
101,22.0,75.0,301.0,2025-02-13 01:04:03
101,22.0,75.0,293.0,2025-02-13 01:04:03
101,22.0,75.0,293.0,2025-02-13 01:04:05
101,22.0,75.0,293.0,2025-02-13 01:04:05
101,22.0,75.0,293.0,2025-02-13 01:04:05
101,22.0,75.0,293.0,2025-02-13 01:04:05
101,22.0,75.0,297.0,2025-02-13 01:04:07
101,22.0,75.0,297.0,2025-02-13 01:04:07
101,22.0,75.0,297.0,2025-02-13 01:04:09
101,22.0,75.0,297.0,2025-02-13 01:04:09
101,22.0,75.0,299.0,2025-02-13 01:04:09
101,22.0,75.0,297.0,2025-02-13 01:04:09
101,22.0,75.0,297.0,2025-02-13 01:04:09
101,22.0,75.0,299.0,2025-02-13 01:04:09
101,22.0,75.0,299.0,2025-02-13 01:04:11
101,22.0,75.0,299.0,2025-02-13 01:04:11
101,22.0,75.0,299.0,2025-02-13 01:04:11
101,22.0,75.0,299.0,2025-02-13 01:04:11
101,22.0,75.0,303.0,2025-02-13 01:04:11
101,22.0,75.0,303.0,2025-02-13 01:04:13
101,22.0,75.0,303.0,2025-02-13 01:04:13
101,22.0,75.0,303.0,2025-02-13 01:04:13
101,22.0,75.0,303.0,2025-02-13 01:04:13
101,22.0,75.0,297.0,2025-02-13 01:04:13
101,22.0,75.0,303.0,2025-02-13 01:04:16
101,22.0,75.0,303.0,2025-02-13 01:04:16
101,22.0,75.0,303.0,2025-02-13 01:04:18
101,22.0,75.0,303.0,2025-02-13 01:04:18
101,22.0,75.0,303.0,2025-02-13 01:04:18
101,22.0,75.0,303.0,2025-02-13 01:04:18
101,22.0,75.0,301.0,2025-02-13 01:04:18
101,22.0,75.0,301.0,2025-02-13 01:04:18
101,22.0,75.0,301.0,2025-02-13 01:04:20
101,22.0,75.0,301.0,2025-02-13 01:04:20
101,22.0,75.0,301.0,2025-02-13 01:04:20
101,22.0,75.0,301.0,2025-02-13 01:04:20
101,22.0,75.0,299.0,2025-02-13 01:04:21
101,22.0,75.0,299.0,2025-02-13 01:04:23
101,22.0,75.0,299.0,2025-02-13 01:04:23
101,22.0,75.0,299.0,2025-02-13 01:04:23
101,22.0,75.0,299.0,2025-02-13 01:04:23
101,22.0,75.0,301.0,2025-02-13 01:04:23
101,22.0,75.0,301.0,2025-02-13 01:04:23
101,22.0,75.0,301.0,2025-02-13 01:04:25
101,22.0,75.0,301.0,2025-02-13 01:04:25
101,22.0,75.0,301.0,2025-02-13 01:04:25
101,22.0,75.0,301.0,2025-02-13 01:04:25
101,22.0,75.0,299.0,2025-02-13 01:04:26
101,22.0,75.0,299.0,2025-02-13 01:04:26
101,22.0,75.0,299.0,2025-02-13 01:04:28
101,22.0,75.0,299.0,2025-02-13 01:04:28
101,22.0,75.0,299.0,2025-02-13 01:04:28
101,22.0,75.0,299.0,2025-02-13 01:04:28
101,22.0,75.0,300.0,2025-02-13 01:04:28
101,22.0,75.0,300.0,2025-02-13 01:04:30
101,22.0,75.0,300.0,2025-02-13 01:04:30
101,22.0,75.0,300.0,2025-02-13 01:04:30
101,22.0,75.0,300.0,2025-02-13 01:04:30
101,22.0,75.0,299.0,2025-02-13 01:04:31
101,22.0,75.0,299.0,2025-02-13 01:04:33
101,22.0,75.0,299.0,2025-02-13 01:04:33
101,22.0,75.0,299.0,2025-02-13 01:04:33
101,22.0,75.0,299.0,2025-02-13 01:04:33
101,22.0,75.0,300.0,2025-02-13 01:04:33
101,22.0,75.0,300.0,2025-02-13 01:04:35
101,22.0,75.0,300.0,2025-02-13 01:04:35
101,22.0,75.0,300.0,2025-02-13 01:04:35
101,22.0,75.0,300.0,2025-02-13 01:04:35
101,22.0,75.0,299.0,2025-02-13 01:04:36
101,22.0,75.0,299.0,2025-02-13 01:04:38
101,22.0,75.0,299.0,2025-02-13 01:04:38
101,22.0,75.0,299.0,2025-02-13 01:04:38
101,22.0,75.0,299.0,2025-02-13 01:04:38
101,22.0,75.0,292.0,2025-02-13 01:04:39
101,22.0,75.0,292.0,2025-02-13 01:04:39
101,22.0,75.0,292.0,2025-02-13 01:04:41
101,22.0,75.0,292.0,2025-02-13 01:04:41
101,22.0,75.0,292.0,2025-02-13 01:04:41
101,22.0,75.0,299.0,2025-02-13 01:04:41
101,22.0,75.0,299.0,2025-02-13 01:04:41
101,22.0,75.0,299.0,2025-02-13 01:04:43
101,22.0,75.0,299.0,2025-02-13 01:04:43
101,22.0,75.0,295.0,2025-02-13 01:04:43
101,22.0,75.0,295.0,2025-02-13 01:05:07
101,22.0,75.0,295.0,2025-02-13 01:05:07
101,22.0,75.0,300.0,2025-02-13 01:05:07
101,22.0,75.0,300.0,2025-02-13 01:05:30
101,22.0,75.0,300.0,2025-02-13 01:05:30
101,22.0,75.0,301.0,2025-02-13 01:05:30
101,22.0,75.0,301.0,2025-02-13 01:05:53
101,22.0,75.0,301.0,2025-02-13 01:05:53
101,22.0,75.0,287.0,2025-02-13 01:05:53
101,22.0,75.0,287.0,2025-02-13 01:06:16
101,22.0,75.0,287.0,2025-02-13 01:06:16
101,22.0,75.0,301.0,2025-02-13 01:06:16
101,22.0,75.0,295.0,2025-02-13 01:06:42
101,22.0,75.0,295.0,2025-02-13 01:07:05
101,22.0,75.0,295.0,2025-02-13 01:07:05
101,22.0,75.0,295.0,2025-02-13 01:07:05
101,22.0,75.0,295.0,2025-02-13 01:07:29
101,22.0,75.0,295.0,2025-02-13 01:07:29
101,22.0,75.0,297.0,2025-02-13 01:07:29
101,22.0,75.0,297.0,2025-02-13 01:07:52
101,22.0,75.0,297.0,2025-02-13 01:07:52
101,22.0,75.0,296.0,2025-02-13 01:07:52
101,22.0,75.0,296.0,2025-02-13 01:08:15
101,22.0,75.0,296.0,2025-02-13 01:08:15
101,22.0,75.0,295.0,2025-02-13 01:08:15
101,22.0,75.0,299.0,2025-02-13 01:08:44
101,22.0,75.0,299.0,2025-02-13 01:08:44
101,22.0,75.0,301.0,2025-02-13 01:08:44
101,22.0,75.0,301.0,2025-02-13 01:08:46
101,22.0,75.0,301.0,2025-02-13 01:08:46
101,22.0,75.0,293.0,2025-02-13 01:08:46
101,22.0,75.0,307.0,2025-02-13 01:12:53
101,22.0,75.0,307.0,2025-02-13 01:12:53
101,22.0,75.0,303.0,2025-02-13 01:12:54
101,22.0,75.0,303.0,2025-02-13 01:12:54
101,22.0,75.0,303.0,2025-02-13 01:12:56
101,22.0,75.0,303.0,2025-02-13 01:12:56
101,22.0,75.0,304.0,2025-02-13 01:12:56
101,22.0,75.0,304.0,2025-02-13 01:12:58
101,22.0,75.0,304.0,2025-02-13 01:12:58
101,22.0,75.0,298.0,2025-02-13 01:12:59
101,22.0,75.0,298.0,2025-02-13 01:13:01
101,22.0,75.0,298.0,2025-02-13 01:13:01
101,22.0,75.0,307.0,2025-02-13 01:13:01
101,22.0,75.0,307.0,2025-02-13 01:13:03
101,22.0,75.0,307.0,2025-02-13 01:13:03
101,22.0,75.0,303.0,2025-02-13 01:13:04
101,22.0,75.0,303.0,2025-02-13 01:13:06
101,22.0,75.0,303.0,2025-02-13 01:13:06
101,22.0,75.0,296.0,2025-02-13 01:13:06
101,22.0,75.0,296.0,2025-02-13 01:13:08
101,22.0,75.0,296.0,2025-02-13 01:13:08
101,22.0,75.0,309.0,2025-02-13 01:13:09
101,22.0,75.0,309.0,2025-02-13 01:13:11
101,22.0,75.0,309.0,2025-02-13 01:13:11
101,22.0,75.0,299.0,2025-02-13 01:13:11
101,22.0,75.0,299.0,2025-02-13 01:13:13
101,22.0,75.0,299.0,2025-02-13 01:13:13
101,22.0,75.0,300.0,2025-02-13 01:13:14
101,22.0,75.0,300.0,2025-02-13 01:13:16
101,22.0,75.0,300.0,2025-02-13 01:13:16
101,22.0,75.0,303.0,2025-02-13 01:13:16
101,22.0,75.0,303.0,2025-02-13 01:13:18
101,22.0,75.0,303.0,2025-02-13 01:13:19
101,22.0,75.0,307.0,2025-02-13 01:13:19
101,22.0,75.0,307.0,2025-02-13 01:13:21
101,22.0,75.0,307.0,2025-02-13 01:13:21
101,22.0,75.0,302.0,2025-02-13 01:13:21
101,22.0,75.0,302.0,2025-02-13 01:13:23
101,22.0,75.0,302.0,2025-02-13 01:13:23
101,22.0,75.0,299.0,2025-02-13 01:13:25
101,22.0,75.0,299.0,2025-02-13 01:13:27
101,22.0,76.0,299.0,2025-02-13 01:13:27
101,22.0,76.0,307.0,2025-02-13 01:13:27
101,22.0,76.0,307.0,2025-02-13 01:13:29
101,22.0,75.0,307.0,2025-02-13 01:13:29
101,22.0,75.0,306.0,2025-02-13 01:13:29
101,22.0,75.0,306.0,2025-02-13 01:13:31
101,22.0,75.0,306.0,2025-02-13 01:13:31
101,22.0,75.0,298.0,2025-02-13 01:13:32
101,22.0,75.0,298.0,2025-02-13 01:13:34
101,22.0,75.0,298.0,2025-02-13 01:13:34
101,22.0,75.0,299.0,2025-02-13 01:13:34
101,22.0,75.0,299.0,2025-02-13 01:13:36
101,22.0,75.0,299.0,2025-02-13 01:13:36
101,22.0,75.0,301.0,2025-02-13 01:13:37
101,22.0,75.0,301.0,2025-02-13 01:13:39
101,22.0,75.0,301.0,2025-02-13 01:13:39
101,22.0,75.0,298.0,2025-02-13 01:13:39
101,22.0,75.0,300.0,2025-02-13 01:15:30
101,22.0,75.0,297.0,2025-02-13 01:15:30
101,22.0,75.0,315.0,2025-02-13 01:15:33
101,22.0,75.0,315.0,2025-02-13 01:15:35
101,22.0,75.0,315.0,2025-02-13 01:15:35
101,22.0,75.0,315.0,2025-02-13 01:15:35
101,22.0,75.0,293.0,2025-02-13 01:15:35
101,22.0,75.0,293.0,2025-02-13 01:15:35
101,22.0,75.0,293.0,2025-02-13 01:15:38
101,22.0,75.0,293.0,2025-02-13 01:15:38
101,22.0,75.0,294.0,2025-02-13 01:15:38
101,22.0,75.0,294.0,2025-02-13 01:15:40
101,22.0,75.0,294.0,2025-02-13 01:15:40
101,22.0,75.0,301.0,2025-02-13 01:15:40
101,22.0,75.0,301.0,2025-02-13 01:15:42
101,22.0,75.0,301.0,2025-02-13 01:15:42
101,22.0,75.0,297.0,2025-02-13 01:15:43
101,22.0,75.0,297.0,2025-02-13 01:15:45
101,22.0,75.0,297.0,2025-02-13 01:15:45
101,22.0,75.0,294.0,2025-02-13 01:15:45
101,22.0,75.0,294.0,2025-02-13 01:15:47
101,22.0,75.0,294.0,2025-02-13 01:15:47
101,22.0,75.0,297.0,2025-02-13 01:15:48
101,22.0,75.0,297.0,2025-02-13 01:15:50
101,22.0,75.0,297.0,2025-02-13 01:15:50
101,22.0,75.0,299.0,2025-02-13 01:15:50
101,22.0,75.0,299.0,2025-02-13 01:15:53
101,22.0,75.0,299.0,2025-02-13 01:15:53
101,22.0,75.0,295.0,2025-02-13 01:15:53
101,22.0,75.0,295.0,2025-02-13 01:15:55
101,22.0,75.0,295.0,2025-02-13 01:15:55
101,22.0,75.0,302.0,2025-02-13 01:15:55
101,22.0,75.0,302.0,2025-02-13 01:15:58
101,22.0,75.0,302.0,2025-02-13 01:15:58
101,22.0,75.0,301.0,2025-02-13 01:15:58
101,22.0,75.0,301.0,2025-02-13 01:16:00
101,22.0,75.0,301.0,2025-02-13 01:16:00
101,22.0,75.0,299.0,2025-02-13 01:16:01
101,22.0,75.0,299.0,2025-02-13 01:16:03
101,22.0,75.0,299.0,2025-02-13 01:16:03
101,22.0,75.0,300.0,2025-02-13 01:16:03
101,22.0,75.0,300.0,2025-02-13 01:16:05
101,22.0,75.0,300.0,2025-02-13 01:16:05
101,22.0,75.0,299.0,2025-02-13 01:16:06
101,22.0,75.0,299.0,2025-02-13 01:16:08
101,22.0,75.0,299.0,2025-02-13 01:16:08
101,22.0,75.0,297.0,2025-02-13 01:16:08
101,22.0,75.0,297.0,2025-02-13 01:16:10
101,22.0,75.0,297.0,2025-02-13 01:16:10
101,22.0,75.0,293.0,2025-02-13 01:16:11
101,22.0,75.0,293.0,2025-02-13 01:16:13
101,22.0,75.0,293.0,2025-02-13 01:16:13
101,22.0,75.0,301.0,2025-02-13 01:16:13
101,22.0,75.0,301.0,2025-02-13 01:16:15
101,22.0,75.0,301.0,2025-02-13 01:16:15
101,22.0,75.0,297.0,2025-02-13 01:16:16
101,22.0,75.0,297.0,2025-02-13 01:16:18
101,22.0,75.0,297.0,2025-02-13 01:16:18
101,22.0,75.0,301.0,2025-02-13 01:16:18
101,22.0,75.0,301.0,2025-02-13 01:16:20
101,22.0,75.0,301.0,2025-02-13 01:16:20
101,22.0,75.0,297.0,2025-02-13 01:16:21
101,22.0,75.0,297.0,2025-02-13 01:16:23
101,22.0,75.0,297.0,2025-02-13 01:16:23
101,22.0,75.0,298.0,2025-02-13 01:16:23
101,22.0,75.0,298.0,2025-02-13 01:16:25
101,22.0,75.0,298.0,2025-02-13 01:16:25
101,22.0,75.0,299.0,2025-02-13 01:16:26
101,22.0,75.0,299.0,2025-02-13 01:16:28
101,22.0,74.0,299.0,2025-02-13 01:16:28
101,22.0,74.0,288.0,2025-02-13 01:16:28
101,22.0,74.0,288.0,2025-02-13 01:16:31
101,22.0,75.0,288.0,2025-02-13 01:16:31
101,22.0,75.0,300.0,2025-02-13 01:16:31
101,22.0,75.0,300.0,2025-02-13 01:16:33
101,22.0,75.0,300.0,2025-02-13 01:16:33
101,22.0,75.0,301.0,2025-02-13 01:16:33
101,22.0,75.0,301.0,2025-02-13 01:16:35
101,22.0,75.0,301.0,2025-02-13 01:16:35
101,22.0,75.0,297.0,2025-02-13 01:16:36
101,22.0,75.0,297.0,2025-02-13 01:16:38
101,22.0,74.0,297.0,2025-02-13 01:16:38
101,22.0,74.0,300.0,2025-02-13 01:16:38
101,22.0,74.0,300.0,2025-02-13 01:16:40
101,22.0,75.0,300.0,2025-02-13 01:16:40
101,22.0,75.0,296.0,2025-02-13 01:16:41
101,22.0,75.0,296.0,2025-02-13 01:16:43
101,22.0,75.0,296.0,2025-02-13 01:16:43
101,22.0,75.0,303.0,2025-02-13 01:16:43
101,22.0,75.0,303.0,2025-02-13 01:16:46
101,22.0,74.0,303.0,2025-02-13 01:16:46
101,22.0,74.0,294.0,2025-02-13 01:16:46
101,22.0,74.0,294.0,2025-02-13 01:16:48
101,22.0,74.0,294.0,2025-02-13 01:16:48
101,22.0,74.0,296.0,2025-02-13 01:16:49
101,22.0,74.0,296.0,2025-02-13 01:16:51
101,22.0,75.0,296.0,2025-02-13 01:16:51
101,22.0,75.0,299.0,2025-02-13 01:16:51
101,22.0,75.0,299.0,2025-02-13 01:16:53
101,22.0,74.0,299.0,2025-02-13 01:16:53
101,22.0,74.0,298.0,2025-02-13 01:16:54
101,22.0,74.0,298.0,2025-02-13 01:16:56
101,22.0,74.0,298.0,2025-02-13 01:16:56
101,22.0,74.0,299.0,2025-02-13 01:16:56
101,22.0,74.0,299.0,2025-02-13 01:16:58
101,22.0,75.0,299.0,2025-02-13 01:16:58
101,22.0,75.0,300.0,2025-02-13 01:16:59
101,22.0,75.0,300.0,2025-02-13 01:17:01
101,22.0,74.0,300.0,2025-02-13 01:17:01
101,22.0,74.0,303.0,2025-02-13 01:17:01
101,22.0,74.0,292.0,2025-02-13 01:17:05
101,22.0,74.0,292.0,2025-02-13 01:17:07
101,22.0,75.0,292.0,2025-02-13 01:17:07
101,22.0,75.0,299.0,2025-02-13 01:17:07
101,22.0,75.0,299.0,2025-02-13 01:17:09
101,22.0,74.0,299.0,2025-02-13 01:17:09
101,22.0,74.0,293.0,2025-02-13 01:17:09
101,22.0,74.0,307.0,2025-02-13 01:17:11
101,22.0,74.0,307.0,2025-02-13 01:17:13
101,22.0,75.0,307.0,2025-02-13 01:17:13
101,22.0,75.0,303.0,2025-02-13 01:17:14
101,22.0,75.0,303.0,2025-02-13 01:17:16
101,22.0,75.0,303.0,2025-02-13 01:17:16
101,22.0,75.0,295.0,2025-02-13 01:17:16
101,22.0,75.0,295.0,2025-02-13 01:17:18
101,22.0,75.0,295.0,2025-02-13 01:17:18
101,22.0,75.0,299.0,2025-02-13 01:17:19
101,22.0,75.0,299.0,2025-02-13 01:17:21
101,22.0,74.0,299.0,2025-02-13 01:17:21
101,22.0,74.0,287.0,2025-02-13 01:17:22
101,22.0,74.0,287.0,2025-02-13 01:17:24
101,22.0,74.0,287.0,2025-02-13 01:17:24
101,22.0,74.0,302.0,2025-02-13 01:18:49
101,22.0,74.0,301.0,2025-02-13 01:18:50
101,22.0,74.0,301.0,2025-02-13 01:18:52
101,22.0,74.0,301.0,2025-02-13 01:18:52
101,22.0,74.0,309.0,2025-02-13 01:18:52
101,22.0,74.0,301.0,2025-02-13 01:22:34
101,22.0,74.0,303.0,2025-02-13 01:22:34
101,22.0,74.0,303.0,2025-02-13 01:22:36
101,22.0,74.0,303.0,2025-02-13 01:22:36
101,22.0,74.0,301.0,2025-02-13 01:22:37
101,22.0,74.0,301.0,2025-02-13 01:22:39
101,22.0,74.0,301.0,2025-02-13 01:22:39
101,22.0,74.0,302.0,2025-02-13 01:22:39
101,22.0,75.0,301.0,2025-02-13 01:24:28
101,22.0,75.0,301.0,2025-02-13 01:24:28
101,22.0,75.0,301.0,2025-02-13 01:24:30
101,22.0,75.0,301.0,2025-02-13 01:24:30
101,22.0,75.0,304.0,2025-02-13 01:24:31
101,22.0,75.0,304.0,2025-02-13 01:24:33
101,22.0,75.0,304.0,2025-02-13 01:24:33
101,22.0,75.0,307.0,2025-02-13 01:24:33
101,22.0,75.0,307.0,2025-02-13 01:24:35
101,22.0,75.0,307.0,2025-02-13 01:24:35
101,22.0,75.0,301.0,2025-02-13 01:24:36
101,22.0,75.0,301.0,2025-02-13 01:24:38
101,22.0,75.0,301.0,2025-02-13 01:24:38
101,22.0,75.0,312.0,2025-02-13 01:24:38
101,22.0,75.0,300.0,2025-02-13 01:24:41
101,22.0,75.0,300.0,2025-02-13 01:24:43
101,22.0,75.0,300.0,2025-02-13 01:24:43
101,22.0,75.0,300.0,2025-02-13 01:24:43
101,22.0,75.0,300.0,2025-02-13 01:24:45
101,22.0,75.0,300.0,2025-02-13 01:24:45
101,22.0,75.0,295.0,2025-02-13 01:24:47
101,22.0,75.0,295.0,2025-02-13 01:24:49
101,22.0,75.0,295.0,2025-02-13 01:24:49
101,22.0,75.0,301.0,2025-02-13 01:24:49
101,22.0,75.0,301.0,2025-02-13 01:24:51
101,22.0,75.0,301.0,2025-02-13 01:24:51
101,22.0,75.0,304.0,2025-02-13 01:24:51
101,22.0,75.0,304.0,2025-02-13 01:24:53
101,22.0,75.0,304.0,2025-02-13 01:24:53
101,22.0,75.0,297.0,2025-02-13 01:24:53
101,22.0,75.0,297.0,2025-02-13 01:24:55
101,22.0,75.0,297.0,2025-02-13 01:24:55
101,22.0,75.0,301.0,2025-02-13 01:24:56
101,22.0,75.0,301.0,2025-02-13 01:24:58
101,22.0,75.0,301.0,2025-02-13 01:24:58
101,22.0,75.0,303.0,2025-02-13 01:24:58
101,22.0,75.0,303.0,2025-02-13 01:25:00
101,22.0,75.0,303.0,2025-02-13 01:25:00
101,22.0,75.0,307.0,2025-02-13 01:25:01
101,22.0,75.0,307.0,2025-02-13 01:25:03
101,22.0,75.0,307.0,2025-02-13 01:25:03
101,22.0,75.0,300.0,2025-02-13 01:25:04
101,22.0,75.0,300.0,2025-02-13 01:25:06
101,22.0,75.0,300.0,2025-02-13 01:25:06
101,22.0,75.0,302.0,2025-02-13 01:25:06
